dataset,file_path,column_name,gt_label,predicted_label,confidence,disambiguation_applied,disambiguation_rule,is_generic,samples_used,feat_mean_is_numeric,feat_mean_is_integer,feat_mean_is_float,feat_mean_has_leading_zero,feat_mean_has_at_sign,feat_mean_has_protocol_prefix,feat_mean_is_uuid_like,feat_mean_is_hex_string,feat_mean_has_iso_date_sep,feat_mean_matches_phone_pattern,feat_mean_length,feat_mean_digit_count,feat_mean_alpha_count,feat_mean_uppercase_count,feat_mean_lowercase_count,feat_mean_space_count,feat_mean_symbol_count,feat_mean_digit_ratio,feat_mean_alpha_ratio,feat_mean_uppercase_ratio,feat_mean_unique_char_ratio,feat_mean_max_digit_run,feat_mean_max_alpha_run,feat_mean_punctuation_density,feat_mean_segment_count_dot,feat_mean_segment_count_dash,feat_mean_segment_count_slash,feat_mean_segment_count_space,feat_mean_has_mixed_case,feat_mean_starts_with_digit,feat_mean_ends_with_digit,feat_mean_length_bucket,feat_mean_has_colon,feat_mean_has_dash,feat_mean_has_negative_prefix,feat_mean_has_percent,feat_var_is_numeric,feat_var_is_integer,feat_var_is_float,feat_var_has_leading_zero,feat_var_has_at_sign,feat_var_has_protocol_prefix,feat_var_is_uuid_like,feat_var_is_hex_string,feat_var_has_iso_date_sep,feat_var_matches_phone_pattern,feat_var_length,feat_var_digit_count,feat_var_alpha_count,feat_var_uppercase_count,feat_var_lowercase_count,feat_var_space_count,feat_var_symbol_count,feat_var_digit_ratio,feat_var_alpha_ratio,feat_var_uppercase_ratio,feat_var_unique_char_ratio,feat_var_max_digit_run,feat_var_max_alpha_run,feat_var_punctuation_density,feat_var_segment_count_dot,feat_var_segment_count_dash,feat_var_segment_count_slash,feat_var_segment_count_space,feat_var_has_mixed_case,feat_var_starts_with_digit,feat_var_ends_with_digit,feat_var_length_bucket,feat_var_has_colon,feat_var_has_dash,feat_var_has_negative_prefix,feat_var_has_percent,feat_min_is_numeric,feat_min_is_integer,feat_min_is_float,feat_min_has_leading_zero,feat_min_has_at_sign,feat_min_has_protocol_prefix,feat_min_is_uuid_like,feat_min_is_hex_string,feat_min_has_iso_date_sep,feat_min_matches_phone_pattern,feat_min_length,feat_min_digit_count,feat_min_alpha_count,feat_min_uppercase_count,feat_min_lowercase_count,feat_min_space_count,feat_min_symbol_count,feat_min_digit_ratio,feat_min_alpha_ratio,feat_min_uppercase_ratio,feat_min_unique_char_ratio,feat_min_max_digit_run,feat_min_max_alpha_run,feat_min_punctuation_density,feat_min_segment_count_dot,feat_min_segment_count_dash,feat_min_segment_count_slash,feat_min_segment_count_space,feat_min_has_mixed_case,feat_min_starts_with_digit,feat_min_ends_with_digit,feat_min_length_bucket,feat_min_has_colon,feat_min_has_dash,feat_min_has_negative_prefix,feat_min_has_percent,feat_max_is_numeric,feat_max_is_integer,feat_max_is_float,feat_max_has_leading_zero,feat_max_has_at_sign,feat_max_has_protocol_prefix,feat_max_is_uuid_like,feat_max_is_hex_string,feat_max_has_iso_date_sep,feat_max_matches_phone_pattern,feat_max_length,feat_max_digit_count,feat_max_alpha_count,feat_max_uppercase_count,feat_max_lowercase_count,feat_max_space_count,feat_max_symbol_count,feat_max_digit_ratio,feat_max_alpha_ratio,feat_max_uppercase_ratio,feat_max_unique_char_ratio,feat_max_max_digit_run,feat_max_max_alpha_run,feat_max_punctuation_density,feat_max_segment_count_dot,feat_max_segment_count_dash,feat_max_segment_count_slash,feat_max_segment_count_space,feat_max_has_mixed_case,feat_max_starts_with_digit,feat_max_ends_with_digit,feat_max_length_bucket,feat_max_has_colon,feat_max_has_dash,feat_max_has_negative_prefix,feat_max_has_percent,vote1_label,vote1_fraction,vote2_label,vote2_fraction,vote3_label,vote3_fraction,vote4_label,vote4_fraction,vote5_label,vote5_fraction
tech_systems,eval/datasets/csv/tech_systems.csv,ip_address,ip_v4,technology.internet.ip_v4,1.0000,true,ipv4_detection,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.200000,10.200000,0.000000,0.000000,0.000000,0.000000,3.000000,0.771070,0.000000,0.000000,0.547201,2.975000,0.000000,0.228929,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.823376,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.210000,1.210000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000400,0.000000,0.000000,0.006266,0.024375,0.000000,0.000400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.700000,0.000000,0.000000,0.333333,2.000000,0.000000,0.200000,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.459432,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.800000,0.000000,0.000000,0.750000,3.000000,0.000000,0.300000,4.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,technology.internet.ip_v4,1.0000,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,mac_address,mac address,technology.internet.mac_address,1.0000,true,sense_mask:format,false,80,0.000000,0.000000,0.000000,0.037500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,7.275000,4.725000,0.000000,4.725000,0.000000,5.000000,0.427941,0.277941,0.000000,0.566177,1.925000,1.575000,0.294118,1.000000,1.000000,1.000000,1.000000,0.000000,0.525000,0.600000,4.169923,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.724375,2.724375,0.000000,2.724375,0.000000,0.000000,0.009427,0.009427,0.000000,0.004271,0.069375,0.244375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.249375,0.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,3.000000,1.000000,0.000000,1.000000,0.000000,5.000000,0.176471,0.058824,0.000000,0.352941,1.000000,1.000000,0.294118,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.169925,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,11.000000,9.000000,0.000000,9.000000,0.000000,5.000000,0.647059,0.529412,0.000000,0.705882,2.000000,2.000000,0.294118,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,4.169925,1.000000,0.000000,0.000000,0.000000,technology.internet.mac_address,0.9750,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,os,operating system,technology.development.os,0.5375,true,sense_header_hint_cross_domain:os,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.900000,2.500000,5.937500,1.612500,4.325000,1.000000,0.462500,0.243576,0.611042,0.280416,0.945000,1.812500,5.937500,0.042500,1.462500,1.000000,1.000000,2.000000,1.000000,0.000000,1.000000,3.435312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.815000,1.075000,0.408594,0.612344,1.419375,0.000000,0.248594,0.005617,0.011250,0.020924,0.004975,0.152344,0.408594,0.002131,0.248594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,1.000000,5.000000,1.000000,3.000000,1.000000,0.000000,0.125000,0.500000,0.142857,0.833333,1.000000,5.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,1.000000,3.169925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.000000,4.000000,7.000000,3.000000,6.000000,1.000000,1.000000,0.333333,0.750000,0.500000,1.000000,2.000000,7.000000,0.100000,2.000000,1.000000,1.000000,2.000000,1.000000,0.000000,1.000000,3.700440,0.000000,0.000000,0.000000,0.000000,representation.text.entity_name,0.5375,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,version,version,technology.development.version,0.9375,true,sense_mask:text,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.675000,3.675000,0.000000,0.000000,0.000000,0.000000,2.000000,0.643572,0.000000,0.000000,0.734345,1.600000,0.000000,0.356429,3.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.732847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.369375,0.369375,0.000000,0.000000,0.000000,0.000000,0.000000,0.001414,0.000000,0.000000,0.011759,0.240000,0.000000,0.001414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,3.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.600000,0.000000,0.000000,0.428571,1.000000,0.000000,0.285714,3.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.584963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,5.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.714286,0.000000,0.000000,0.833333,2.000000,0.000000,0.400000,3.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,technology.development.version,0.8375,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,language,language,representation.discrete.categorical,0.5000,true,sense_header_hint_cross_domain:language,true,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.612500,0.000000,5.437500,1.275000,4.162500,0.000000,0.175000,0.000000,0.941667,0.316458,0.902709,0.000000,5.437500,0.058333,1.000000,1.000000,1.000000,1.000000,0.912500,0.000000,0.000000,2.593555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.287347,0.000000,9.521093,0.199375,7.211092,0.000000,0.319375,0.000000,0.035486,0.052608,0.013163,0.000000,9.521093,0.035486,0.000000,0.000000,0.000000,0.000000,0.079844,0.000000,0.000000,0.374881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.166667,0.666667,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.584962,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,10.000000,2.000000,8.000000,0.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.000000,10.000000,0.666667,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,3.459432,0.000000,0.000000,0.000000,0.000000,identity.person.last_name,0.3875,identity.person.first_name,0.2500,geography.location.country,0.1875,representation.file.excel_format,0.0875,identity.person.full_name,0.0875
tech_systems,eval/datasets/csv/tech_systems.csv,port,port,representation.numeric.integer_number,1.0000,true,feature_no_leading_zero:0.00,true,80,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.600000,3.600000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.712500,3.600000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.178028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.565000,0.565000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.035052,0.565000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.075322,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,2.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.584962,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.321928,0.000000,0.000000,0.000000,0.000000,representation.identifier.numeric_code,1.0000,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,uuid,uuid,representation.identifier.uuid,1.0000,true,sense_mask:format,false,80,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,36.000000,20.575001,11.425000,0.000000,11.425000,0.000000,4.000000,0.571528,0.317361,0.000000,0.411111,4.825000,2.762500,0.111111,1.000000,5.000000,1.000000,1.000000,0.000000,0.712500,0.612500,5.209451,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.319372,6.319376,0.000000,6.319376,0.000000,0.000000,0.004876,0.004876,0.000000,0.000934,2.594374,1.081094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.204844,0.237344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,36.000000,13.000000,6.000000,0.000000,6.000000,0.000000,4.000000,0.361111,0.166667,0.000000,0.333333,2.000000,1.000000,0.111111,1.000000,5.000000,1.000000,1.000000,0.000000,0.000000,0.000000,5.209454,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,36.000000,26.000000,19.000000,0.000000,19.000000,0.000000,4.000000,0.722222,0.527778,0.000000,0.472222,10.000000,7.000000,0.111111,1.000000,5.000000,1.000000,1.000000,0.000000,1.000000,1.000000,5.209454,0.000000,1.000000,0.000000,0.000000,representation.identifier.uuid,1.0000,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,api_key,code,technology.internet.url,0.4000,true,sense_header_hint_fallback:api_key,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,5.175000,25.725000,13.187500,12.537500,0.000000,1.100000,0.161719,0.803906,0.513522,0.798047,1.650000,10.487500,0.034375,1.000000,1.475000,1.000000,1.000000,1.000000,0.175000,0.150000,5.044396,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.394375,4.724376,7.677344,8.773594,0.000000,0.715000,0.005268,0.004614,0.010488,0.003270,0.652500,17.474844,0.000698,0.000000,0.324375,0.000000,0.000000,0.000000,0.144375,0.127500,0.000000,0.000000,0.246094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,0.000000,21.000000,7.000000,7.000000,0.000000,0.000000,0.000000,0.656250,0.275862,0.656250,0.000000,5.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.044394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,10.000000,31.000000,21.000000,21.000000,0.000000,4.000000,0.312500,0.968750,0.730769,0.937500,5.000000,24.000000,0.125000,1.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,5.044394,0.000000,1.000000,0.000000,0.000000,finance.crypto.bitcoin_address,0.2500,identity.government.vin,0.0125,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,user_agent,user agent,technology.internet.user_agent,0.9000,true,sense_mask:format,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.525002,27.025000,55.012501,15.350000,39.662498,9.787500,16.700001,0.249944,0.505953,0.278832,0.423115,3.912500,11.000000,0.154289,7.300000,1.000000,5.000000,10.787500,1.000000,0.000000,1.000000,6.772614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.149361,2.249374,29.462345,2.677498,14.473602,1.742343,0.210000,0.000424,0.000482,0.000015,0.000483,0.079844,0.000000,0.000059,0.210000,0.000000,0.000000,1.742343,0.000000,0.000000,0.000000,0.007077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.000000,24.000000,51.000000,14.000000,37.000000,9.000000,16.000000,0.205128,0.481132,0.274510,0.378151,3.000000,11.000000,0.141667,7.000000,1.000000,5.000000,10.000000,1.000000,0.000000,1.000000,6.686501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,29.000000,64.000000,18.000000,46.000000,12.000000,17.000000,0.273585,0.547009,0.283019,0.451923,4.000000,11.000000,0.163462,8.000000,1.000000,5.000000,13.000000,1.000000,0.000000,1.000000,6.918863,0.000000,0.000000,0.000000,0.000000,technology.internet.user_agent,0.8000,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,log_timestamp,timestamp,datetime.timestamp.iso_8601,1.0000,false,,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,20.000000,14.000000,2.000000,2.000000,0.000000,0.000000,4.000000,0.700000,0.100000,1.000000,0.531875,4.000000,1.000000,0.200000,1.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.392314,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,20.000000,14.000000,2.000000,2.000000,0.000000,0.000000,4.000000,0.700000,0.100000,1.000000,0.400000,4.000000,1.000000,0.200000,1.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.392317,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,20.000000,14.000000,2.000000,2.000000,0.000000,0.000000,4.000000,0.700000,0.100000,1.000000,0.650000,4.000000,1.000000,0.200000,1.000000,3.000000,1.000000,1.000000,0.000000,1.000000,0.000000,4.392317,1.000000,1.000000,0.000000,0.000000,datetime.timestamp.iso_8601,1.0000,,,,,,,,
tech_systems,eval/datasets/csv/tech_systems.csv,request_url,url,technology.internet.url,0.9750,true,sense_mask:format,false,80,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,38.312500,4.812500,25.500000,0.000000,25.500000,0.000000,8.000000,0.125556,0.665391,0.000000,0.579722,3.812500,7.262500,0.209052,3.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000,5.296121,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.689844,0.227344,1.350000,0.000000,1.350000,0.000000,0.000000,0.000135,0.000160,0.000000,0.000784,0.227344,0.193594,0.000051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,35.000000,3.000000,24.000000,0.000000,24.000000,0.000000,8.000000,0.081081,0.648649,0.000000,0.512821,2.000000,7.000000,0.200000,3.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000,5.169925,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,40.000000,5.000000,27.000000,0.000000,27.000000,0.000000,8.000000,0.135135,0.702703,0.000000,0.621622,4.000000,8.000000,0.228571,3.000000,1.000000,6.000000,1.000000,0.000000,0.000000,1.000000,5.357552,1.000000,0.000000,0.000000,0.000000,technology.internet.url,0.8750,,,,,,,,
airports,eval/datasets/csv/airports.csv,id,id,representation.identifier.increment,0.6000,true,sense_header_hint:id,true,100,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.960000,3.960000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.839333,3.960000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.297492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.358400,0.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022592,0.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042011,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.400000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,5.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,2.584963,0.000000,0.000000,0.000000,0.000000,representation.identifier.numeric_code,0.8600,representation.identifier.increment,0.0100,,,,,,
airports,eval/datasets/csv/airports.csv,name,name,geography.location.region,0.5000,true,sense_header_hint_location:name,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.559999,0.050000,20.110001,3.080000,17.030001,2.020000,0.220000,0.001742,0.903295,0.156338,0.673113,0.050000,8.400000,0.007328,1.070000,1.050000,1.030000,3.020000,1.000000,0.000000,0.000000,4.468626,0.000000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.546402,0.127500,50.597900,1.373600,38.949100,1.299600,0.351601,0.000149,0.001734,0.001210,0.013861,0.127500,3.999996,0.000361,0.105100,0.047500,0.029100,1.299600,0.000000,0.000000,0.000000,0.219798,0.000000,0.047500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,10.000000,2.000000,8.000000,1.000000,0.000000,0.000000,0.722222,0.093750,0.377778,0.000000,6.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,3.584963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.000000,3.000000,45.000000,8.000000,37.000000,7.000000,3.000000,0.090909,0.952381,0.285714,0.923077,3.000000,13.000000,0.086957,3.000000,2.000000,2.000000,8.000000,1.000000,0.000000,0.000000,5.807355,0.000000,1.000000,0.000000,0.000000,representation.text.entity_name,0.3600,identity.person.full_name,0.2000,,,,,,
airports,eval/datasets/csv/airports.csv,city,city,geography.location.city,0.6000,true,sense_header_hint_geo_override:city,false,100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.420000,0.000000,8.150000,1.230000,6.920000,0.260000,0.010000,0.000000,0.966328,0.157786,0.851121,0.000000,7.050000,0.000667,1.000000,1.010000,1.000000,1.240000,0.990000,0.000000,0.000000,3.146114,0.000000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.903601,0.000000,8.127501,0.217100,6.853599,0.252400,0.009900,0.000000,0.011230,0.002911,0.020550,0.000000,5.247500,0.000044,0.000000,0.009900,0.000000,0.262400,0.009900,0.000000,0.000000,0.301428,0.000000,0.009900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.000000,0.000000,16.000000,3.000000,14.000000,3.000000,1.000000,0.000000,1.000000,0.333333,1.000000,0.000000,13.000000,0.066667,1.000000,2.000000,1.000000,4.000000,1.000000,0.000000,0.000000,4.321928,0.000000,1.000000,0.000000,0.000000,geography.location.region,0.3000,geography.location.country,0.2000,representation.text.entity_name,0.1800,identity.person.last_name,0.0600,geography.location.city,0.0500
