family	target	source	file_path	column_name	file_content_sha256	n_values
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_341.parquet	questiontextformat	e732d0ee0f6d4eb7244060aa4d659092a911af67db9115040a994111d866f17f	19
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20151231LACNOP.parquet	date	871c7e3d22089097b13b84ef86e495568d468b1569d308b26d4d85ee27dd7e2b	12
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/in_time/PARTICIPANT_ITC_SDRD_Builder_2019-12-03_13h04.02.078.parquet	Loop.thisTrialN	4dbe61a47cb10231a2095f767a29ff4e5c297de2493fb8c26e46a93126e8a967	17
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_235.parquet	hidden	cfbcadb696c909882138c13ffddf017db82f251ff697a9e0b0b8c78eef23d01f	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/in_time/PARTICIPANT_ITC_SDRD_Builder_2020-04-07_10h51.32.128.parquet	Loop.ran	4c81a9732f59e85250de0160ce47bc122d68ab2d664a2395211b5f88566ab187	17
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Cyprus_1.parquet	googleMobility	d501d7abe2e9f06976c9388a0745718bba2e83eda94bd7c3656bff4be7582133	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Aruba_1.parquet	recoveryRate	b6072ac60b25bb3bb95db02e9f465177756d5af4edaeae4d0614be9f7f29646b	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Kosovo.parquet	incidencePer100k	63797b5406dde7c81aa33d5dff852bc0bc230db690205f950bbf70ef30aadf8d	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/in_time/PARTICIPANT_ITC_SDRD_Builder_2020-02-02_14h29.39.876.parquet	Loop.ran	37d20660847870e63869d7c9388339bf63bbb35544ddc173e177a94e9324268b	17
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_150.parquet	questiontextformat	5719676f39dade5b4a6538165e125bda20dec16129fa86b796a9ae084f04ba01	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/gw_1815.parquet	threat	1badc9196ae0c6423c8474aad0f2d67a6dbcacb519798dbf6d507d9cd72b2f23	30
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/French%20Polynesia_1.parquet	googleMobility	02f99beaaad5adb020e07c750946c2247170c9ecb7bee3c0e85e4a166246cb8f	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/account.tax.template_6327.parquet	ref_base_sign	f8ea51319951eafa646359b0bba60e44c77a16bfb8b8db6a39ec436bf4f79fd9	14
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/lead_time/tokens_78.parquet	__index_level_6__	1cad904b9c17969d3f92656510d487951bd982636371a2e4d39ca02d66df2d5b	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/dataset_2_17.parquet	conc_r	de3afbafac1b5261d021ac398f5793a49d97a27d1a8545d3e3b70e1d32930f6d	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/0022000160_1_1.parquet	AST_TOV	541ceceb20484c42d50094ed51009f528cde8d673fb243b0f9062b79212e9ac5	18
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Cyprus_1.parquet	appleMobility	d501d7abe2e9f06976c9388a0745718bba2e83eda94bd7c3656bff4be7582133	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/0021800202_3.parquet	AST_TOV	f17b5bc911cf4baf8fd6bdd5de3c39f4601010682b9565e00128de144d1458cf	20
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/reaction_time/azfar%20haikal.parquet	Correct	9667ad2f5cf718209ff3a964be2e73ad5b9cd489985105447e37163d524f22a1	27
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/in_time/PARTICIPANT_ITC_SDRD_Builder_2019-12-17_09h54.39.305.parquet	Loop.thisRepN	109f347a44e65893a0f4a50eaff0326f4efe55f16ca2fad7866c9409c80d632d	17
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/reaction_time/azfar%20haikal.parquet	Experiment Version	9667ad2f5cf718209ff3a964be2e73ad5b9cd489985105447e37163d524f22a1	27
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/then/tokens_32.parquet	(	5f53955cb0ee653362c391a3723a87a5cd05b8416705b397104573225eb61d65	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_114.parquet	createdby	614ef63930ae613b29156dbabbe47670ede5939c68053c296b737d7c6486a7a9	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_91.parquet	hidden	dcb59846644bc4710f12975ee363ea286ffc2f90f8d9e5c119392e323c59c113	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/gw_10473.parquet	creativity	a6b944967b83ef109eb440c95c5283ae94a36b2fc2312f55d36ae6f21b44918f	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/whole/1994-09-14.parquet	total_job_valuation	bee54f16a4b8a45f61482b0d810d3e73de906a2099a07326f55119f47baf208f	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/American%20Samoa_2.parquet	incidencePer100k	7d54a28af696e7f29adb8b194e40d4731abb8383d8bb7fa4c7d05956d45d4e9d	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_45.parquet	defaultgrade	7ae6bd9f22e12c862c43b58644cc2c260fc6e70f1da7be44d4eb63ac82efe229	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Guinea-Bissau_1.parquet	recoveredGrowthRate	3014c63baee6689b15227c3d60f33e57c39f56787997da7ef862f1f5447daa03	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/account.tax.template_6368.parquet	ref_base_sign	3ed1f11d6c19e470a21b47ef456743601b40357db55f3179bcb3a4de0d2ea739	14
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_200.parquet	defaultgrade	636e1879e6308cd86f0d5084220f27fe99c9ff8e714dca38b45b5ae5257e58e5	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/density_pure_19.parquet	__index_level_2__	a9a69c9a999bfa0688511db906ef3d38f05f29f8d82ff437359c4cdd4bc1b441	6
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/account.tax.template_1309.parquet	tax_sign	8db38b3312da20f233a8986f0aca20b1763ead24786dd784cbe67d53bdc431e5	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_230.parquet	questiontextformat	2fefeee587c9db34e5312877679f82328ef6d536f2b8dc08e69f8eccf3d514ab	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_259.parquet	questiontextformat	8958c04a26c79dbcd5b62c417f87b631f8662cbd08b4a50cd5fb0897bc379331	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/gw_12636.parquet	creativity	ba3c2927cdf41a789273de2e6213d1f2baebd3cb9de1e01247c314387eb2819f	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/gr_1355.parquet	lon_max	422b0fd6a6262a422e32dff82e4087c1c9cd243e9f9cbe27e5c10f53699ff0d7	7
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/running_time/proto_compas_rfc_result.parquet	origin_input_is_recid	766efd3a724882f4779a3079f18a7b35da9b4d7364a0a49480189f2a5106dd09	5
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/dummy-products_692.parquet	menu_order	ec289ef3513e301b6bca708ccd48b1ab3e812b3d8bc8d3fdea50413feadfeced	17
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/object/target_7.parquet	faimsAttributeID	6f945a415cec3ddda44016dc53ab559c20bb775ef6070823ee2106e802153a39	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/Bug56811_23.parquet	responseCode	bfdaecafd908d700749398021ea3bb0b381dd4f6cf918c51659eb0bf715f48fd	21
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/gw_10010.parquet	ict_index	5b6461bf9fb07dfdb2d5548fe96ea901a2ac70d886bb2461955ee3d1d824be99	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_312.parquet	createdby	ce4b990954520c9175c0eb806ed87c2ff951028e74092e8f1b7b056b5dcae5e9	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/2020-01-08_2.parquet	deceasedGrowthRate	f2d2a0339222dcc6729cd93a5541a8fabf5bf76a650d908c34a7d511241f1435	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/incubation_period/Arizona_1.parquet	early flu symptoms	88aa1144d32d28ff3911dbf631de1ac916dbe0c9754cb96c8c0521cf52e863b7	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/time_interval/covid-19-nursing-home-dataset-week-ending-2020-11-29-ND-2020-06-21.parquet	Weekly Resident COVID-19 Deaths Per 1,000 Residents	d30b50c87ceb05e3fd700101b7ada60eed2a04d0281dfc1437d70fb46f67aa39	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_326.parquet	hidden	862e585b4e3fe71d10589001ae8abf8f4193ecfc83255a71011e37fb44abdad9	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/incubation_period/Rhode%20Island_1.parquet	what to do if you have the flu	bf02a8156c0eaaa83894ace25ace16c6aacea37fd5ac5694031bffd8be7e83f7	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/account.tax.template_6324.parquet	ref_base_sign	2d03e359bd6bc1019075d4263f1a2aecd7fdbcae22803d45bfb217b0bbe76817	14
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Samoa_1.parquet	testedPer1k	44de2a685f12bb81a4720e1de19ffdcc03773d47ebda1a981554d1a74da9b8cb	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/incubation_period/Illinois_1.parquet	early flu symptoms	c9d96361a9d4b9e5b4325b302924a7adc90c16775e978dca3b2ee3fffc6d948d	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Saint%20Martin.parquet	immunizationRate	3fff5d489eee61e8a5b47b700015c7befa45b8e146efe68b659c54033520f619	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/incubation_period/Oregon_1.parquet	do i have the flu	92ea70173f8118584e09537fd3c85f518a507ed11f61eea6bc5d8d43b754708d	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/account.tax.template_1232.parquet	tax_sign	1548d915bc599902001befdf28529383d38616b0996c55ca00f60c082d3c8d5b	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_159.parquet	defaultgrade	b3bb3845a6c02c1c734c297f2064e80bef4912102b2f147d3d06e7a0f1641d47	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/gw_12184.parquet	threat	24f0b3a4e979aa117b9217d285f6ea1c130e6a96d621624b1a5ba1f3325f5775	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/gw_10007.parquet	ict_index	be367457b27a992f42ed5f3e8696a6c5fc2d551435aa40b4e6a08fdef647c59f	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/dummy-products_938.parquet	menu_order	9a067c6fc1f10e26e6c965d1c908261c99c884e3f87d2da68008ed5b0b47a5ab	17
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/account.tax.template_1115.parquet	base_sign	a337f2f4c0115291b999e02ba27fcb0d1c6c5659fe5a29bc8cd0751d45369d2f	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_327.parquet	hidden	b85a1b8ddb4462a0f1ac6a71977a87976096d39b299690292757cdce4771edef	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/whole/tokens_447.parquet	Unnamed: 2	6c27b93f039cb2c8ee8f9de8856f3b86277e352a333f0bbe84568e82f402bb5d	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_185.parquet	createdby	153a0e1ae331b1ac0188a41068bc18915f8f730138b99903579f9adf531fdf13	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/0022000633.parquet	BLK	9479b662d5745574341aff09321424be8fa11696f9f7d5dea17dbaf341a97baf	18
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Equatorial%20Guinea.parquet	testedPer1k	1a3f8c7d612a778c87298d67477959ed4f82dabc13e5c8ff28959d1d2f2d5cb5	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/growth_rate/Papua%20New%20Guinea_1.parquet	recoveredGrowthRate	744f1d1f62fd62c777bca8b5337786ee83d32cdb1029a6b592e1bcee132a8947	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_295.parquet	maxmark	52aa498524c8f4c9d11d9565ef54cdbedc554f852fbab9eee6ea768295303649	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_338.parquet	createdby	ba23c0f89be3f54eacdfa06832f8f91556eca4c1098034ba83eada4abc9eba63	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/0022000460_1.parquet	OREB_PCT	97babbb191abb3645e0b1e9e18e1c815819de4d0d1f5e72b7aaa16ca8f926795	18
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/incubation_period/Tennessee_1.parquet	incubation period for the flu	0ddc1c3f64a4738ede95ac32716caa23a71a6f377dba4ac5fd6c2cbe30df29cf	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_311.parquet	hidden	c9f318cdda1fd6d35c53ab445753d6bd6a74d5c0ce0074fffdddfc6dc94a58bd	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/sample_openVA_input.parquet	consented-deceased_CRVS-info_on_deceased-isAdult2	ebcbc5a34df1273b94e7636694c402a08b4f3062f33f94689ef84e5bb378a19d	26
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/incubation_period/Louisiana_1.parquet	treating flu	2414cbed94221d5dec32c8ab07857b328a0f2cee7f876129fc48fb3a6b540df5	32
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/mdl_question_39.parquet	defaultgrade	b5e44895a091a9b6811a4c158ea576b6b6a6ca938895a038b9f75a4904906ba7	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/mdl_question_35.parquet	defaultgrade	59adc49038c7c6778b4dfb780cfcfd7e50c619116163b4cf63ae3159a404f0fd	19
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/id/claims_1.parquet	ADMIT_TP_CD_SK	c4d42d58e4fdbb6736c8055ea7190cec752b200bc95a6303b7be536d1ec25457	8
decfix	representation.numeric.decimal_number	sample	/Users/hugh/datasets/gittables/parent/FILTERED_D_CA_PageEntity__c.parquet	page_version__c	c09cb23b8381a067f60ea1872c8ce0ebfa2b513fa450419ccca7f5e413f9e6a1	20
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20150403DETCHI.parquet	date	e3167dd2f0fd9b96ed7b24c4d119669176020d1de5eb77afcf8d1e1ea98acc71	12
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20160125DETUTA.parquet	date	20f5cc403ba989991eda468c9b771f5b763abd649f069a60c8084c5fc9fa0543	11
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20170208TORMIN.parquet	date	19a8421c2518ea2ffa18737062bfbb81f174ad5bf106ffc84c47ec9e899835df	13
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20161213GSWNOP.parquet	date	7ccd72a945aae3de728b66b63fc21274987a72ccb3a276f495fc92ec8337f2a5	17
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/show_time/20160203DENUTA.parquet	date	e757f02f9af798751d81267967bff08638b161481a0bebec165787281cd28739	15
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20150325PHIDEN.parquet	date	968f283027263b5a1017961cb896bbb2eb9f7efd85dab6242d4015dfbf47e19d	12
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20150306LALMEM.parquet	date	1a0be3b1f639688b448771471a5f27fa1ddd92fe02e3bf3b7efd56c45113bfe1	14
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20161026HOULAL.parquet	date	84f18502f7667872afb62f11a1c44ea65ac2b695c7b26b69099eb46bafca1101	7
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/data_rate/2021-03-07_results.parquet	date	a3723c84e994ae10ec0d2e6e38e84556050b833b3f944edd5e7b6e5e1769f42d	16
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20170105ATLNOP.parquet	date	0e6582c5bb9801a2e4bbfb67d41b0aab911214ce88025b12cfdf47497c873ccb	13
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20150302GSWBKN.parquet	date	f312228a71065a8a28db92e8060c73a35ea16f96141e830da366bb9bdc769e91	8
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20160313MILBKN_1.parquet	date	2e8318eb463418d533a513984fe56111e2c4cd52d4e1c34f8af070a0b20fa211	8
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20161203BOSPHI.parquet	date	0dbca95347832b0d2e2b152b0958f40b145afef4349e5ce89111b63cb7e9f6bf	16
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/then/20151221OKCLAC.parquet	date	a235f61f2a839331cd40c20274be0392ce28e2129375694cc93074fffcd6accd	16
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/half_life/2021-04-24_results.parquet	date	6e1f1b8a16e0cd1812d7b26ca017153162e417d9c4b17f17252254c204d2ed2d	20
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/20150304LALMIA.parquet	date	18646a6cc7f24040472071122373f218d1090a63b61f4be9f526786059b44847	7
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/then/20161220ORLMIA.parquet	date	91d833f950bb58e50ca23d90c078bba885bcefe5f714539241f3dcdb3a25fa0f	32
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/id/rap-sheet.parquet	requestDate	21932e6a3637371aceb92413bedd4706af5a5375da8e8042b47a2438b2c2afc7	10
txtpres	representation.text.entity_name	sample	/Users/hugh/datasets/gittables/halftime/sentiment.parquet	assoc	d5e12d6c797ab2e26e609b4ad25e722d0efa073c92be716e5e1b4e0fb1bfc475	32
txtpres	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/id/E07000153.parquet	OwnershipStatus	b17424d44b2473af52f409c3576c5cee146cc3973564607db9b0994e74238a2b	7
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/then/australia_1.parquet	desc	4a4970d8fc767c8bbd27a33a4aa3928fa5f36948b465a6139cf4b58e8da7f0fd	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/WD-WX11D4455226.parquet	date	2b4426e42c0b40b7e8407309ba287c410e57932c1568eb45008246075a834df5	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/half_life/14-15_144.parquet	Content	964814fb9d39114e90e9392a2ac0f547ed4b8e3521cae12d71346b8b9319879b	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAHDHA2J.parquet	date	804097a5e90c49b2788adbe9d901bcbad10db23ffebc9e840f2c01961babf089	32
locale	representation.text.word	sample	/Users/hugh/datasets/gittables/id/TopoSurf.parquet	Action	2b893d16be7d0a97de388283c51bdbbe448dae1a714f3a21ea36e0021ba682e3	32
height	representation.text.word	sample	/Users/hugh/datasets/gittables/quick_time/jos_modules_14.parquet	'access'	eb8d5b33fd8da6265160b23f2819842c12ae5d82c687483969b850ab3b696b99	6
height	representation.text.word	sample	/Users/hugh/datasets/gittables/data_rate/A00-2018_780.parquet	Reference Offset	3d521ad593c65f832ae80f50fb44a9465d62b7c3c69568b4723678b1784c343d	16
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAGR4GKH.parquet	date	32c26b45308cd818800a9a8ffe8cd199621b412a34da63b9458e5d21f6d5867b	32
npi	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/id/203510_1.parquet	TEAM_ID	3401a3f2e5f39d78cb6fb570c130eb4ea536ddd5a0090c32828394d9e90c9f23	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAHD3M4H.parquet	date	f9b0b68db9a665b7cc5a424035841c1c8ffd367265ec119876a1541fae1ce5df	21
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAHDP7RH.parquet	date	160701e22e81fc012d60b1bd2142e666753e031b7f59bf5aa841ffcc4747b0a3	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/A00-2018.annv3_42.parquet	Reference Text	1cc1b6b93ff69077bc29cb02eed1b6c85e34255f25baa6e56f20d0a144ef8d27	16
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAGTX8MH.parquet	date	01f8717be2077281ad7295e8c059d64b154708c43d72dfabc73366e024dc3047	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAHDULDJ.parquet	date	3bf25eedb9381cdfd42d0fa7bace526a6cdb19a801a9538b0be664863d189867	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/abstraction/Designite_OpenGlobe.Core_DesignSmells.parquet	Cause	0bc6b7ed0a941c5d4892cafbb8cd9f3672c1871e995baf1cc3081feb97605a41	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAHD2P8H.parquet	date	6b49f668c6125bb980f15729a2657677932cdb9647394068979bbdaf1a5af483	21
ymdfix	datetime.date.compact_ymd	sample	/Users/hugh/datasets/gittables/object/2020-04-14-INCR_DATE_PRV_TAMP_RL_v2.parquet	DATA_RICEVIMENTO_TAMPONE	084db5b67eddef102e21e17f7f44f032dad6a6f63bb1fea68d81159a9d0ab847	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAGSUD2J.parquet	date	54e460aa588df121006f39852cac302704c9e677b3b1c5643b4d8b0a069b4583	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAGT1S3H.parquet	date	3a0176aef3a15ba1f63e815cd6e2a0499925b6f772e07453274a568689448e5b	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAGTHSRH.parquet	date	41586c2c683817e907ddb4f17c773102b587ae11fe662becc71de6c992add345	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAGSHLUH.parquet	date	4c76b4fdab18989f7db31aeab58795729773a2d5fcb7067949f9d252288eaa6f	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAGSV7DJ.parquet	date	ee799401ae1d3cecbb261226e1ae5a36a16df90ea3207e93312610ad018e1d3d	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/lead_time/207IanC.parquet	text	f75533eaa08b679c5a95b7eac9a619254127c7228f7ef0dab5f632a60c1969e3	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAH30Y7J.parquet	date	19bea25448f3bc535b8df72bc5870499d58df96402e14f192214aabf9b818879	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAGSLK0H.parquet	date	6b90eacb2669dbcc439945bf0639600e62ebfc4422e94576412493d7694f7c37	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAGMLW7J.parquet	date	71a7dba93c88c818f08c5a50b45fca782237d38768599b9f8835d9ed5b4a5ba1	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/abstraction/20-21_3.parquet	Content	c6b714cd3c69a1b65b8d97e5a9a0fbbf6ea1dc04cae15d69820dd3414a4bbd7b	29
txtpres	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/real_time/dataCollapsed.parquet	specificAspect	021c5f0d72d924ee7b3b315e8bb03b7657ed29f0b869b4901670d50e8caba9f1	32
weight	representation.numeric.integer_number	sample	/Users/hugh/datasets/gittables/time_interval/obstacles_40.parquet	RespawnWeight	ca7cfff6fb8f1b19bd384628da574998dbb4008e6966b3543e7b4485fe0cb957	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAGMALUJ.parquet	date	8af64f2100c7ef4b96292e8b123d89bffbc5694601b2a31377f2e6f1b13096db	32
txtpres	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/id/IMPORT_ASSETS_92.parquet	Model name	b36ec62e811d149a080b7552b42983d3b1746e31faf4ea8b5ac2a2aa63537c1b	24
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/lead_time/actions_9.parquet	actionDescription	9493c85f495af5ae728031d3a23fe8039e5ce51de83d8b9c183de0789b52cb1d	10
txtpres	representation.text.entity_name	sample	/Users/hugh/datasets/gittables/in_time/weatherDataScraped2015-06-21.parquet	Condition	d0e8dedbbeb4c2c9cf55a235ee034efed62598df58d40235921ca99b15863de5	30
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL2331LAGSUPZJ.parquet	date	e62dbb8584d8063e2f2d40320b795b51c75c293b632779a94a53523daba22409	32
height	representation.text.word	sample	/Users/hugh/datasets/gittables/parent/jos_modules_42.parquet	'access'	859352f328d90f8223432f9df023e0b74105269f92e41cd637be56ed3a2fd843	6
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1331LAGRT8TH.parquet	date	c3502cdd21ccabea86f38b2b0e0dcb358bb599c7a31600ec214ddecd9ed7adbb	32
txtpres	representation.text.entity_name	sample	/Users/hugh/datasets/gittables/abstraction/Designite_Common.Logging.Tests.2010-net40_DesignSmells.parquet	Design smell	2c597e7f5f3504d38370765b33b4b4fe7422201c44e7c435bc822eafa1ca4d31	32
datecw	datetime.date.iso	sample	/Users/hugh/datasets/gittables/seek_time/PL1311LAG2768A.parquet	date	159528377338dad127a072b14a84699f25283bbb1c3d1a0ef90c0fe146274bb1	32
ua	representation.text.plain_text	sample	/Users/hugh/datasets/gittables/data_rate/2021-06-06_results.parquet	abstract	f1d5c60cf176ed9dd22b94261af3521297eb67a8fc0b4d630215de267e7ee8a7	13
